Models,Return
396,140.30406828566154
397,122.5046945680141
398,300.91182573827814
399,151.08878695527974
400,133.49836379408583
401,67.59493897575243
402,295.2958720698812
403,246.38466227885726
404,212.62535860296134
405,283.3415099884004
406,224.45850386177767
407,327.44489735557573
408,359.59562976133594
409,239.7450003121041
410,103.50725766255573
411,182.41454021662
412,204.2226327537148
413,102.58902365015516
414,194.4952368068242
415,254.774756949611
416,133.28956550923874
417,182.695341790797
418,270.3874419798675
419,198.69283547472926
420,60.87793875678936
421,79.39378640278593
422,323.19440563837674
423,357.3324232077118
424,324.46507406922296
425,33.005885094044466
426,165.5296288958659
427,67.50067400879479
428,290.2754490138004
429,344.7027423298728
430,116.86313658772973
431,351.04741798522946
432,182.11680139447162
433,210.38365757189513
434,121.67066396004122
435,149.63767542612635
436,124.93233599762691
437,213.0005962162146
438,231.61332516371368
439,366.6486734019842
440,153.68068465974832
441,281.11389462753056
442,113.21035334252936
443,238.10927150616246
444,80.99874204395365
445,303.6486238987737
446,338.0981081271235
447,127.08553981727609
448,213.16185595343828
449,44.419773311656144
450,82.01773755463907
451,176.33968151450415
452,260.3982262812446
453,87.7477466000102
454,252.20242909707537
455,240.0359143519296
456,177.4892927521955
457,54.96583435033758
458,75.14714943201096
459,267.055126968721
460,298.5008796993311
461,48.64877653396248
462,127.53085802956407
463,165.53879023996637
464,174.6179211895269
465,47.723228873009774
466,120.62214840303878
467,328.2424198856714
468,343.5978982167633
469,111.32223467839076
470,149.24441322022093
471,47.71848216081916
472,313.5709742789564
473,226.78721018466055
474,103.49871808505743
475,337.0241373834033
476,295.665397910691
477,185.47262557382652
478,308.04024843053196
479,172.2416582092472
480,136.57208683566301
481,86.04549718925321
482,321.67664838979096
483,343.3442009035048
484,258.5138052299479
485,127.70803218210699
486,333.2890906835704
487,270.010754109826
488,176.89069695046226
489,235.35555603612443
490,307.0355829257252
491,308.841422148162
492,135.89065357474297
493,115.04447014615431
494,225.23075486922377
495,133.30918926722174
496,199.24508019080687
497,301.9202806587908
498,94.7561649681122
499,201.4690011067529
500,44.821261583001586
501,46.89585528075455
502,127.19962469450917
503,343.56676760403195
504,54.60252325331682
505,29.26874673209947
506,280.02593733955655
507,350.3720420476763
508,240.95063181018463
509,178.4237967898123
510,294.48190312264177
511,237.34493570544353
512,51.858697028825745
513,205.29782903240653
514,185.69045529546958
515,127.82547743473751
516,73.72363292024164
517,274.4004564789318
518,94.94047167697285
519,262.22984954561736
520,207.66164512104064
521,233.92115572240155
522,51.927361215511354
523,243.58092010673712
524,30.52980007960925
525,122.97858290217707
526,324.6002893432103
527,60.29018158256798
528,205.84705900333697
529,32.910106894500714
530,245.50466728281478
531,170.68198783296538
532,263.58051040070717
